date,open,high,low,close,volume,barCount,wap
2024-02-14 00:00:00+00:00,4976.44,5002.52,4956.45,5000.62,0,21912,0.0
2024-02-15 00:00:00+00:00,5003.14,5032.72,4999.44,5029.73,0,21776,0.0
2024-02-16 00:00:00+00:00,5031.13,5038.7,4999.52,5005.57,0,21909,0.0
2024-02-20 00:00:00+00:00,4989.32,4993.71,4955.02,4975.51,0,22112,0.0
2024-02-21 00:00:00+00:00,4963.03,4983.21,4946.0,4981.8,0,22008,0.0
2024-02-22 00:00:00+00:00,5038.83,5094.39,5038.83,5087.03,0,21923,0.0
2024-02-23 00:00:00+00:00,5100.92,5111.06,5081.46,5088.8,0,21976,0.0
2024-02-26 00:00:00+00:00,5093.0,5097.66,5068.91,5069.53,0,21769,0.0
2024-02-27 00:00:00+00:00,5074.6,5080.69,5057.29,5078.18,0,21658,0.0
2024-02-28 00:00:00+00:00,5067.2,5077.37,5058.35,5069.76,0,21543,0.0
2024-02-29 00:00:00+00:00,5085.36,5104.99,5061.89,5096.27,0,21655,0.0
2024-03-01 00:00:00+00:00,5098.51,5140.33,5094.16,5137.08,0,21780,0.0
2024-03-04 00:00:00+00:00,5130.99,5149.67,5127.18,5130.95,0,21942,0.0
2024-03-05 00:00:00+00:00,5110.52,5114.54,5056.82,5078.65,0,22141,0.0
2024-03-06 00:00:00+00:00,5108.03,5127.97,5092.22,5104.76,0,22269,0.0
2024-03-07 00:00:00+00:00,5132.38,5165.62,5128.21,5157.36,0,21942,0.0
2024-03-08 00:00:00+00:00,5164.46,5189.26,5117.5,5123.69,0,22661,0.0
2024-03-11 00:00:00+00:00,5111.96,5124.66,5091.14,5117.94,0,22329,0.0
2024-03-12 00:00:00+00:00,5134.3,5179.87,5114.48,5175.27,0,22266,0.0
2024-03-13 00:00:00+00:00,5173.49,5179.14,5151.88,5165.31,0,22083,0.0
2024-03-14 00:00:00+00:00,5175.14,5176.85,5123.3,5150.48,0,22364,0.0
2024-03-15 00:00:00+00:00,5123.31,5136.86,5104.35,5117.09,0,22182,0.0
2024-03-18 00:00:00+00:00,5154.77,5175.6,5145.47,5149.42,0,22152,0.0
2024-03-19 00:00:00+00:00,5139.09,5180.31,5131.59,5178.51,0,22210,0.0
2024-03-20 00:00:00+00:00,5181.69,5226.19,5171.55,5224.62,0,22031,0.0
2024-03-21 00:00:00+00:00,5253.43,5261.1,5240.66,5241.53,0,22049,0.0
2024-03-22 00:00:00+00:00,5242.48,5246.09,5229.87,5234.18,0,21801,0.0
2024-03-25 00:00:00+00:00,5219.52,5229.09,5216.09,5218.19,0,21610,0.0
2024-03-26 00:00:00+00:00,5228.85,5235.16,5203.42,5203.58,0,21682,0.0
2024-03-27 00:00:00+00:00,5226.31,5249.19,5213.92,5248.49,0,21803,0.0
2024-03-28 00:00:00+00:00,5248.03,5264.85,5245.82,5254.35,0,21630,0.0
2024-04-01 00:00:00+00:00,5257.97,5263.95,5229.2,5243.77,0,21732,0.0
2024-04-02 00:00:00+00:00,5204.29,5208.34,5184.05,5205.81,0,21721,0.0
2024-04-03 00:00:00+00:00,5194.37,5228.75,5194.37,5211.49,0,21692,0.0
2024-04-04 00:00:00+00:00,5244.05,5256.59,5146.06,5147.21,0,21857,0.0
2024-04-05 00:00:00+00:00,5158.95,5222.18,5157.21,5204.34,0,21958,0.0
2024-04-08 00:00:00+00:00,5211.37,5219.57,5197.35,5202.39,0,21574,0.0
2024-04-09 00:00:00+00:00,5217.03,5224.81,5160.78,5209.91,0,22035,0.0
2024-04-10 00:00:00+00:00,5167.88,5178.43,5138.7,5160.64,0,22241,0.0
2024-04-11 00:00:00+00:00,5172.95,5211.78,5138.77,5199.06,0,21934,0.0
2024-04-12 00:00:00+00:00,5171.51,5175.03,5107.94,5123.41,0,22153,0.0
